1.180553439726687470e+00 1.037202759636773663e+00 3.186641746338087611e+00 3.235104858665269312e+00 -1.269008928319912854e+00 -1.444599429767243537e+00 1.172655764112391141e+00 1.195669724089643671e+00 -1.708422161376867532e+00 -2.044447123327518767e+00 -2.991161654850499896e-01 -3.080765524344600825e-01 -2.916574671903376936e-01 -4.002526389528642259e-01 -1.739494872633344125e+00 -1.804847614026619862e+00 3.050500462044414718e+00 2.728146786002701329e+00 -3.793856663168502230e+00 -3.927509569288396563e+00 5.652892108560266138e+00 6.261321328135005970e+00 -4.862155300261835400e+00 -5.393125748401327080e+00 6.245592444908259822e+00 7.485557123743229013e+00 -5.541286766776758022e+00 -5.998496834443096226e+00 4.425920656456360014e+00 4.860594872425219037e+00 -4.355528752765941647e+00 -4.772713232504607994e+00
-2.613368014715614418e+00 -2.389838265223572122e+00 -5.562799148968346152e+00 -5.756620023943964881e+00 -4.580412229381381373e+00 -4.991693570919702339e+00 -3.369117994635331570e+00 -3.629239350080734727e+00 -6.396529656680986164e+00 -7.503345993870297548e+00 -1.275631176865115624e+00 -1.323070359077373137e+00 -7.480503542975363018e+00 -8.238664272573601011e+00 1.421425114464268002e+00 1.579530860563475470e+00 -7.390897220872292728e+00 -6.813896551644702981e+00 4.528490012025770284e+00 4.816558401968796588e+00 -4.067659354212191047e+00 -4.363534490409876732e+00 5.879770192310163957e+00 6.340892952759539902e+00 -1.785023628119575712e+00 -1.921073283760420969e+00 6.795891527257240661e+00 6.986633641432389297e+00 -1.277694327845762645e+00 -1.266537338128109758e+00 6.050246183569579550e+00 6.433621689794185805e+00
1.594427372981411517e-01 4.385710574372173043e-02 -3.068636504096693418e-01 -3.099164250847715185e-01 -7.387647469398131994e-01 -9.121868243280214505e-01 -3.615105751977077952e-01 -3.793429662506167532e-01 -2.076796765426033975e+00 -2.625051768691514020e+00 -4.466572745024217639e-01 -4.684048815721383319e-01 -3.440541116823227163e+00 -4.112086922896108554e+00 -4.756484878205615163e-01 -5.411174545185178930e-01 -4.306302119194951317e+00 -4.351964443618880907e+00 -5.182614441519799442e-01 -5.887461642070688228e-01 -2.817525394611325673e+00 -3.351126210374856029e+00 -3.336716673935760658e-01 -3.878084627864005207e-01 -1.214473501815920509e+00 -1.550673953830683294e+00 -1.022825187467615166e-01 -1.143704683253842225e-01 -1.048392192532609790e-01 -1.989475738620494205e-01 1.369982189523048233e-01 1.387025694306756041e-01
-1.420458391986498370e+00 -1.396777962166882325e+00 -3.673154852661540737e+00 -3.742872007876093754e+00 -2.269905307731083344e+00 -2.533921803955481611e+00 -8.918792526659433673e-01 -9.196241092448672605e-01 -1.445361946292395006e+00 -1.765898585721198844e+00 1.382568213888198505e+00 1.379916547817687578e+00 8.516860347801521458e-01 7.838917862377008383e-01 3.851362179872440006e+00 4.000807589620965388e+00 4.394926819278627939e+00 3.897012059180349652e+00 7.543300740147925509e+00 7.785756091765558828e+00 5.390725449060157715e+00 5.864217844921715717e+00 8.864013634582986967e+00 9.658621862499897404e+00 4.046363535631802399e+00 4.682289584583000597e+00 8.989612233278295506e+00 9.421738753862911153e+00 1.240448633631974884e+00 1.240883103081683370e+00 6.144886713145169210e+00 6.558995072673053706e+00
1.622651214792479868e+00 1.494204629211765445e+00 -2.943239077201257103e+00 -3.030351285547095763e+00 -1.533926191616525214e+00 -1.519989863265454488e+00 -4.629646473860505651e+00 -5.020527211472720630e+00 -4.823335608924249840e+00 -5.428563403766782258e+00 -6.859546608263949352e+00 -7.510031464984792571e+00 -6.863550942084027717e+00 -7.323005101531101069e+00 -7.461535211676970647e+00 -8.737245488348586164e+00 -6.142671807605239565e+00 -5.412036780137255754e+00 -7.412414451994772335e+00 -8.257564903784111010e+00 -1.606056056481910188e+00 -1.564908094135921690e+00 -4.266234933778139116e+00 -4.665497665274252803e+00 1.418136310093663477e+00 1.704681086247677557e+00 -1.555408020671310787e+00 -1.561575477876236295e+00 2.485526773589110228e+00 2.683529922785373500e+00 8.248019374412551841e-01 8.941477895590780323e-01
1.345174901897196662e+01 1.194745419796807262e+01 9.559490494529590876e+00 1.044642606849222410e+01 4.743064495213768161e+00 4.655174937262684054e+00 4.630638761386268953e+00 4.922801840551733754e+00 6.098761980910528679e-01 4.492951932051326702e-01 1.717375622022363935e+00 1.698889787188535561e+00 -2.298714114375230988e-01 -4.034486496087907326e-01 -4.458104752423766581e-01 -4.232549660665955726e-01 2.133328628394068449e+00 1.628035178043230280e+00 -3.169733220024653964e+00 -3.062969106801362251e+00 7.538642775400846929e+00 7.592794720499837169e+00 -6.301244560825494112e+00 -6.703173630653998849e+00 1.417384263050482573e+01 1.637166449528901779e+01 -1.032662872346911875e+01 -1.145838509757956736e+01 1.730847344972645629e+01 1.907094749092214059e+01 -1.062815208677217171e+01 -1.265887098351446127e+01
-1.988050510849948660e+00 -1.795876874019646463e+00 5.965436003873609838e-01 5.852662897729791203e-01 -5.515134142441301401e-01 -5.849474040597156810e-01 -1.113482874850965754e+00 -1.143237090898885588e+00 -4.627035688072271835e-01 -4.454145941636419304e-01 -3.104203172405716415e+00 -3.084968494488954160e+00 -1.895053945446747656e+00 -1.869590908143818897e+00 -5.514979625349176295e+00 -5.912272059983391337e+00 -5.002382910701332897e+00 -4.405167924489527209e+00 -8.805958685536372954e+00 -9.563641715912130081e+00 -6.030200377564654879e+00 -6.499128394646660034e+00 -8.157864134430461434e+00 -9.301043119599187392e+00 -5.280595969516793886e+00 -6.080104490343259727e+00 -6.239595223351410702e+00 -6.708851603948025044e+00 -3.606308917419895899e+00 -3.841655652145837596e+00 -2.953502124614691748e+00 -3.144426719725374131e+00
5.513302126916985735e-01 3.560371032024441385e-01 9.233448173291060046e-01 9.343303435844386717e-01 -5.759329898576251994e-01 -7.935690493079343710e-01 1.258964091774013916e+00 1.318383521370048772e+00 1.166117285226029310e+00 1.096303785910265560e+00 1.775651901168426416e+00 1.816807652827800990e+00 5.759980177977955584e+00 6.093176369181247942e+00 2.092297175510200891e+00 2.317518621361076114e+00 1.269706422052828110e+01 1.204583977224742597e+01 2.455807439457541985e+00 2.809134691198393874e+00 1.301017892997739445e+01 1.493965450518120086e+01 1.795071481408042402e+00 2.154520858101277359e+00 9.352841025891528659e+00 1.109458615206923149e+01 9.374387574054059424e-01 1.038765116710859582e+00 4.444046594034338327e+00 4.612877140267737985e+00 -6.676802110849135163e-02 -8.284071811206950020e-02
4.913945152411345774e+00 4.293250452749791890e+00 8.358089897671725055e+00 8.625251811882431952e+00 8.679736348384858857e+00 9.447622133099182307e+00 1.287856537427485826e+01 1.408242249626879605e+01 1.054295640460158978e+01 1.257007081824614048e+01 1.683708741208861426e+01 1.796648699035063856e+01 8.684225932784999102e+00 9.552401322405225770e+00 1.337378520682349503e+01 1.450905468822478639e+01 5.048397128972005987e+00 4.517628711267932751e+00 8.577538386827162853e+00 8.688668231928238228e+00 1.358623679170943843e+00 1.366883170370704947e+00 3.000278390440394904e+00 3.037558696558082527e+00 2.514262094567445427e-01 1.853221421612409325e-01 -1.927251315980198498e-01 -2.267910760874532194e-01 1.270532102255038875e+00 1.201044685448605431e+00 -3.205776060299165842e+00 -3.358297723636314736e+00
-1.434513145644928045e+00 -1.304417332999420864e+00 -2.299593065627857369e-01 -2.430924361529206157e-01 2.280331240603608867e-01 1.952283228359220635e-01 -8.013255855728877997e-01 -8.354402699709742031e-01 2.917336793515669324e+00 3.368131655920372669e+00 -1.484129121035583587e+00 -1.510753891504004631e+00 5.957493561179948216e+00 6.626941246535833052e+00 -2.016621864696477306e+00 -2.203928904941495404e+00 8.000411013037300734e+00 7.581608044326931584e+00 -2.518619992092859583e+00 -2.740583684263083075e+00 5.030746380660359840e+00 5.619055869926856239e+00 -1.869983141616437416e+00 -2.086229057442269941e+00 1.739890363554708497e+00 1.992043672688768030e+00 -1.233685244141863091e+00 -1.274874294981566347e+00 -6.049812043629173575e-01 -6.985138260216420258e-01 -4.800039513687926473e-01 -4.836523856413747491e-01
-4.118314995497153741e-01 -4.214370010128524191e-01 6.370729387997116078e-01 6.523993081828936003e-01 5.590615912519173447e-01 5.113011577613816305e-01 4.109465847500985980e+00 4.016680543998039532e+00 2.852119884586551191e+00 3.253313564103720079e+00 1.092595207556384551e+01 1.055716172337570136e+01 6.432485810793466818e+00 7.066597095665803074e+00 1.889115870735748715e+01 1.969930890625015607e+01 9.428740720048477186e+00 8.680521654749798088e+00 2.522614770029048969e+01 2.588627538374857195e+01 5.978739605861562723e+00 6.461716631461412064e+00 1.664311760335862900e+01 1.715725207327985657e+01 2.393058354994335168e+00 2.592261473440452768e+00 8.563054034323036134e+00 8.066370737033942362e+00 2.866672698077138426e-01 1.787219772023154740e-01 2.605121847603415031e+00 2.414746465338994952e+00
